Insured_Period,Building Dimension,Building_Type,Customer Id,Building_Painted,Building_Fenced,Garden,NumberOfWindows,Geo_Code,Settlement,Claim
1.0,1070.0,4,H4360,V,V,V,   .,6088,U,0
1.0,335.0,4,H5090,N,V,V,   .,6088,U,0
0.915068493,335.0,4,H5091,N,V,V,   .,6088,U,0
1.0,250.0,4,H5128,V,V,V,   .,6088,U,0
1.0,438.0,4,H530,V,V,V,   .,6088,U,0
1.0,415.0,4,H5306,N,V,V,   .,6088,U,1
1.0,415.0,4,H5307,N,V,V,   .,6088,U,0
1.0,1117.0,4,H531,V,V,V,   .,6088,U,0
1.0,900.0,4,H533,V,V,V,   .,6088,U,0
1.0,900.0,4,H534,V,V,V,   .,6088,U,1
0.99726776,900.0,4,H535,V,V,V,   .,6088,U,0
1.0,800.0,4,H536,V,V,V,   .,6088,U,0
0.494535519,719.0,4,H5502,N,V,V,   .,6088,U,0
1.0,300.0,4,H5516,N,V,V,   .,6088,U,0
1.0,5927.0,4,H5533,V,N,O,6,6088,R,1
0.243169399,195.0,4,H5538,N,V,V,   .,6088,U,0
1.0,8570.0,4,H5545,N,V,V,   .,6088,U,1
1.0,2300.0,4,H6140,V,V,V,   .,6088,U,0
1.0,2300.0,4,H6141,V,V,V,   .,6088,U,0
1.0,1700.0,4,H63,V,V,V,   .,6088,U,1
1.0,1026.0,4,H6426,N,V,V,   .,6088,U,0
1.0,2138.0,4,H6460,V,N,O,4,6088,R,1
1.0,1500.0,4,H647,V,V,V,   .,6088,U,1
1.0,420.0,4,H659,V,V,V,   .,6088,U,0
1.0,1334.0,4,H6712,V,N,O,7,6088,R,1
1.0,1375.0,4,H6713,V,N,O,7,6088,R,0
0.0,1.0,4,H6756,N,V,V,   .,6088,U,0
1.0,1200.0,4,H6865,V,N,O,3,6088,R,0
1.0,450.0,4,H6866,V,V,V,   .,6088,U,0
0.99726776,450.0,4,H6867,V,V,V,   .,6088,U,1
1.0,770.0,4,H708,V,V,V,   .,6088,U,0
1.0,1680.0,4,H728,V,N,O,6,6088,R,0
1.0,476.0,4,H7341,V,N,O,4,6088,R,0
1.0,476.0,4,H7342,V,N,O,4,6088,R,0
1.0,808.0,4,H7474,N,V,V,   .,6088,U,1
1.0,808.0,4,H7475,N,V,V,   .,6088,U,0
0.24863388,1.0,4,H14143,N,V,V,   .,6089,U,0
0.695890411,923.0,4,H5531,N,V,V,   .,6094,U,0
1.0,4200.0,4,H13472,V,N,O,7,6104,R,1
1.0,7460.0,4,H13488,N,V,V,   .,6104,U,1
1.0,1206.0,4,H14521,V,N,O,4,6104,R,0
1.0,700.0,4,H15386,V,N,O,3,6104,R,0
1.0,450.0,4,H15387,V,N,O,4,6104,R,0
1.0,450.0,4,H15388,V,N,O,4,6104,R,0
1.0,2976.0,4,H15457,V,N,O,4,6104,R,0
0.99726776,1200.0,4,H15728,V,N,O,5,6104,R,0
1.0,1320.0,4,H15839,V,N,O,3,6104,R,0
1.0,400.0,4,H16203,V,N,O,3,6104,R,0
1.0,1011.0,4,H17272,V,N,O,3,6104,R,0
1.0,2000.0,4,H17274,V,N,O,3,6104,R,0
1.0,500.0,4,H17912,V,N,O,3,6104,R,0
1.0,11000.0,4,H19404,V,N,O,6,6104,R,1
1.0,11000.0,4,H19405,V,N,O,6,6104,R,1
0.75136612,7838.0,4,H19858,V,N,O,4,6104,R,1
1.0,5400.0,4,H3782,V,N,O,7,6104,R,1
1.0,11380.0,4,H3901,V,N,O,7,6104,R,0
1.0,2844.0,4,H4092,V,V,V,   .,6104,U,1
1.0,320.0,4,H4381,V,V,V,   .,6104,U,0
1.0,1862.0,4,H4400,V,V,V,   .,6104,U,0
1.0,1862.0,4,H4401,V,V,V,   .,6104,U,1
1.0,1862.0,4,H4402,V,V,V,   .,6104,U,1
0.99726776,5434.0,4,H4672,V,N,O,6,6104,R,1
1.0,2100.0,4,H4771,V,N,O,6,6104,R,0
1.0,4055.0,4,H4868,V,N,O,7,6104,R,0
1.0,537.0,4,H5098,V,V,V,   .,6104,U,1
1.0,240.0,4,H5143,V,V,V,   .,6104,U,0
1.0,1956.0,4,H5150,V,V,V,   .,6104,U,1
1.0,3400.0,4,H5308,V,V,V,   .,6104,U,0
1.0,3500.0,4,H5438,V,N,O,4,6104,R,0
1.0,3500.0,4,H5439,V,N,O,4,6104,R,0
1.0,990.0,4,H6032,V,V,V,   .,6104,U,0
1.0,2750.0,4,H6142,V,V,V,   .,6104,U,1
1.0,3287.0,4,H6690,N,V,V,   .,6104,U,1
1.0,1173.0,4,H7327,V,N,O,5,6104,R,0
1.0,900.0,4,H15874,V,N,O,3,6120,R,0
1.0,900.0,4,H15875,V,N,O,3,6120,R,1
1.0,4565.0,4,H14116,N,V,V,   .,6121,U,0
0.495890411,5657.0,4,H5507,N,V,V,   .,6121,U,0
0.832876712,950.0,4,H13352,V,N,O,6,6123,R,0
1.0,4800.0,4,H15410,V,N,O,4,6123,R,0
1.0,2860.0,4,H16435,V,N,O,6,6123,R,0
1.0,4875.0,4,H2086,V,V,V,   .,6123,U,0
1.0,6410.0,4,H3294,V,V,V,   .,6123,U,1
1.0,7480.0,4,H3345,V,N,O,5,6123,R,1
1.0,860.0,4,H7217,N,V,V,   .,6123,U,0
1.0,443.0,4,H6833,N,V,V,   .,6128,U,0
1.0,300.0,4,H14817,N,V,V,   .,6136,U,0
0.747945205,300.0,4,H14818,N,V,V,   .,6136,U,0
1.0,2000.0,4,H15543,V,N,O,3,6136,R,0
0.99726776,1600.0,4,H6925,N,V,V,   .,6136,U,0
0.947945205,4755.0,4,H14712,N,V,V,   .,6138,U,1
0.912568306,1528.0,4,H17819,V,N,O,4,6138,R,0
1.0,4327.0,4,H17890,V,N,O,4,6138,R,1
0.99726776,4327.0,4,H17891,V,N,O,4,6138,R,0
1.0,625.0,4,H2526,V,N,O,3,6138,R,0
1.0,450.0,4,H13751,N,V,V,   .,6148,U,0
1.0,1500.0,4,H16283,V,N,O,2,6149,R,0
0.504109589,110.0,4,H19524,V,N,O,3,6150,R,0
0.832876712,500.0,4,H13153,N,V,V,   .,6152,U,0
1.0,1600.0,4,H2898,V,N,O,3,6153,R,0
0.99726776,306.0,4,H4060,N,V,V,   .,6153,U,0
1.0,230.0,2,H16660,V,N,O,4,6155,R,0
1.0,4027.0,4,H17939,V,N,O,6,6155,R,1
0.99726776,7700.0,4,H4700,V,N,O,5,6155,R,1
1.0,3767.0,4,H15797,V,N,O,4,6157,R,0
1.0,600.0,4,H15833,V,N,O,3,6157,R,1
1.0,8641.0,4,H15854,V,N,O,6,6157,R,1
1.0,600.0,4,H18197,V,N,O,2,6157,R,0
1.0,1654.0,4,H19698,V,N,O,4,6157,R,0
1.0,450.0,4,H4697,V,V,V,   .,6157,U,0
0.82739726,600.0,4,H13027,N,V,V,   .,6159,U,0
1.0,700.0,4,H13457,N,V,V,   .,6159,U,1
0.520547945,400.0,4,H14502,N,V,V,   .,6159,U,0
0.832876712,476.0,4,H14946,N,V,V,   .,6159,U,0
1.0,2646.0,4,H15109,V,N,O,3,6159,R,1
1.0,365.0,4,H17616,V,N,O,4,6159,R,0
0.99726776,365.0,4,H17618,V,N,O,4,6159,R,0
1.0,515.0,4,H17657,V,N,O,3,6159,R,0
1.0,515.0,4,H17658,V,N,O,3,6159,R,0
0.99726776,515.0,4,H17659,V,N,O,3,6159,R,0
0.333333333,862.0,4,H19924,V,N,O,2,6159,R,0
1.0,600.0,4,H2056,V,N,O,5,6159,R,1
1.0,2186.0,4,H2209,V,V,V,   .,6159,U,1
0.99726776,2186.0,4,H2210,V,V,V,   .,6159,U,0
1.0,7186.0,4,H2603,V,N,O,6,6159,R,1
1.0,4210.0,4,H5529,V,N,O,6,6159,R,0
1.0,350.0,4,H652,V,V,V,   .,6159,U,0
1.0,1950.0,4,H14249,N,V,V,   .,6161,U,0
1.0,1950.0,4,H14250,N,V,V,   .,6161,U,0
1.0,700.0,4,H17218,V,N,O,3,6163,R,0
1.0,7500.0,4,H7066,N,V,V,   .,6901,U,0
0.24109589,1680.0,4,H5537,N,V,V,   .,6906,U,0
1.0,6055.0,1,H401,V,V,V,   .,7010,U,0
1.0,3992.0,1,H403,V,V,V,   .,7010,U,0
1.0,4567.0,1,H4099,V,V,V,   .,7010,U,1
1.0,7200.0,1,H4955,V,N,O,5,7010,R,0
1.0,1751.0,1,H12920,N,V,V,   .,7019,U,0
1.0,3965.0,1,H18238,V,N,O,5,7019,R,0
1.0,320.0,1,H15849,V,N,O,3,7102,R,0
1.0,300.0,1,H17002,V,N,O,3,7102,R,0
0.99726776,120.0,1,H3201,V,V,V,   .,7102,U,0
1.0,1725.0,1,H3607,V,N,O,4,7181,R,0
1.0,2457.0,1,H2584,V,N,O,6,7186,R,0
1.0,2457.0,1,H2585,V,N,O,6,7186,R,0
1.0,1500.0,1,H3280,V,V,V,   .,7186,U,0
1.0,2585.0,1,H6383,N,V,V,   .,7186,U,0
1.0,1000.0,1,H2127,V,V,V,   .,7281,U,0
0.99726776,1000.0,1,H2128,V,V,V,   .,7281,U,0
1.0,706.0,1,H3480,N,V,V,   .,7324,U,0
0.581967213,1390.0,1,H3539,V,V,V,   .,7324,U,0
1.0,988.0,1,H3912,N,V,V,   .,7324,U,0
1.0,988.0,1,H3913,N,V,V,   .,7324,U,0
1.0,2306.0,1,H3712,V,V,V,   .,7349,U,0
0.084931507,3225.0,1,H19807,V,N,O,3,8362,R,0
1.0,1090.0,1,H13056,V,N,O,4,8409,R,0
1.0,1090.0,1,H13057,V,N,O,4,8409,R,0
0.99726776,500.0,1,H19061,V,N,O,4,8409,R,0
1.0,6317.0,1,H6042,V,N,O,5,8409,R,1
0.163934426,1300.0,2,H6296,V,N,O,3,9029,R,0
1.0,3800.0,2,H2882,V,N,O,3,9122,R,1
0.868852459,3773.0,2,H13347,N,V,V,   .,9261,U,0
0.579234973,500.0,2,H19922,V,N,O,1,9301,R,0
1.0,2160.0,1,H13791,V,N,O,3,10033,R,0
1.0,3400.0,1,H18845,V,N,O,5,10081,R,0
1.0,1650.0,1,H18931,V,N,O,6,10297,R,0
1.0,350.0,1,H16390,V,N,O,2,10333,R,0
1.0,1030.0,1,H18855,V,N,O,1,10333,R,0
0.836065574,432.0,1,H19078,V,N,O,2,10333,R,0
0.161643836,432.0,1,H19079,V,N,O,2,10333,R,0
1.0,230.0,1,H16169,V,N,O,2,10343,R,0
1.0,2500.0,1,H18836,V,N,O,4,10362,R,0
1.0,1567.0,1,H18837,V,N,O,3,10362,R,0
1.0,1567.0,1,H18838,V,N,O,3,10362,R,0
1.0,1567.0,1,H18839,V,N,O,3,10362,R,0
1.0,1700.0,1,H18927,V,N,O,4,10362,R,0
0.836065574,1751.0,1,H19075,V,N,O,5,10362,R,1
1.0,1751.0,1,H19076,V,N,O,5,10362,R,0
0.663934426,260.0,1,H19882,V,N,O,3,10362,R,0
1.0,405.0,1,H13262,N,V,V,   .,10387,U,0
1.0,550.0,1,H14105,V,N,O,3,10387,R,0
1.0,400.0,1,H15087,N,V,V,   .,10387,U,0
1.0,906.0,1,H15371,V,N,O,3,10387,R,1
1.0,400.0,1,H17107,V,N,O,3,10387,R,1
1.0,400.0,1,H17161,V,N,O,5,10387,R,0
1.0,400.0,1,H17162,V,N,O,5,10387,R,0
1.0,430.0,1,H17163,V,N,O,3,10387,R,0
1.0,480.0,1,H17225,V,N,O,4,10387,R,0
1.0,480.0,1,H17226,V,N,O,4,10387,R,0
1.0,240.0,1,H17484,V,N,O,3,10387,R,1
1.0,240.0,1,H17485,V,N,O,3,10387,R,0
0.99726776,240.0,1,H17486,V,N,O,3,10387,R,0
1.0,1510.0,1,H18659,V,N,O,4,10387,R,0
1.0,1510.0,1,H18660,V,N,O,4,10387,R,0
1.0,450.0,1,H18841,V,N,O,3,10387,R,0
1.0,502.0,1,H18843,V,N,O,4,10387,R,0
1.0,1830.0,1,H18844,V,N,O,5,10387,R,1
1.0,202.0,1,H18846,V,N,O,3,10387,R,0
1.0,1350.0,1,H18853,V,N,O,8,10387,R,1
1.0,1350.0,1,H18854,V,N,O,8,10387,R,0
1.0,891.0,1,H18929,V,N,O,4,10387,R,0
1.0,350.0,1,H18930,V,N,O,3,10387,R,0
1.0,4862.0,1,H19041,V,N,O,7,10387,R,0
1.0,2700.0,1,H19042,V,N,O,4,10387,R,1
1.0,4400.0,1,H19065,V,N,O,7,10387,R,0
1.0,6500.0,1,H19067,V,N,O,8,10387,R,1
1.0,1500.0,1,H19074,V,N,O,8,10387,R,1
0.836065574,1441.0,1,H19077,V,N,O,4,10387,R,0
1.0,1395.0,1,H19571,V,N,O,4,10387,R,0
0.99726776,800.0,1,H3581,V,V,V,   .,10387,U,0
0.769863014,320.0,1,H4040,V,V,V,   .,10387,U,1
1.0,150.0,1,H6746,V,V,V,   .,10387,U,0
1.0,5781.0,2,H18972,V,N,O,2,11069,R,1
1.0,5781.0,2,H6985,N,V,V,   .,11069,U,0
1.0,4465.0,2,H12734,N,V,V,   .,11076,U,1
1.0,4465.0,2,H12735,N,V,V,   .,11076,U,1
0.983561644,4300.0,2,H16665,V,N,O,2,11170,R,1
1.0,2000.0,2,H5955,V,V,V,   .,11202,U,0
1.0,2000.0,2,H5956,V,V,V,   .,11202,U,0
1.0,520.0,2,H16498,V,N,O,3,11262,R,0
1.0,520.0,2,H16499,V,N,O,3,11262,R,0
1.0,400.0,2,H17361,V,N,O,2,11262,R,1
1.0,600.0,2,H412,V,V,V,   .,11262,U,0
0.246575342,2000.0,2,H414,V,V,V,   .,11262,U,1
1.0,1800.0,2,H415,N,V,V,   .,11262,U,0
1.0,1050.0,2,H417,V,V,V,   .,11262,U,0
0.99726776,1050.0,2,H418,V,V,V,   .,11262,U,0
1.0,1500.0,2,H15377,V,N,O,4,11266,R,0
1.0,750.0,2,H17199,V,N,O,3,11266,R,0
0.994535519,750.0,2,H17200,V,N,O,3,11266,R,0
1.0,750.0,2,H17744,V,N,O,1,11266,R,0
0.745901639,750.0,2,H17745,V,N,O,1,11266,R,0
1.0,3023.0,2,H13308,N,V,V,   .,11441,U,1
0.98630137,2074.0,2,H13426,N,V,V,   .,11441,U,0
0.495890411,450.0,2,H5540,N,V,V,   .,11910,U,0
1.0,2277.0,1,H14195,N,V,V,   .,12084,U,0
1.0,380.0,1,H6282,V,N,O,4,12096,R,0
1.0,380.0,1,H6283,V,N,O,4,12096,R,0
0.99726776,2064.0,1,H19519,V,N,O,6,12145,R,0
1.0,400.0,1,H3295,V,N,O,1,12145,R,0
1.0,400.0,1,H3296,V,N,O,1,12145,R,0
0.791780822,265.0,1,H3840,V,V,V,   .,12145,U,0
1.0,275.0,1,H6737,V,N,O,2,12145,R,0
0.194520548,400.0,1,H743,V,V,V,   .,12145,U,0
1.0,800.0,1,H4657,V,V,V,   .,12174,U,0
0.983561644,800.0,1,H4658,V,V,V,   .,12174,U,0
0.99726776,1229.0,1,H16760,V,N,O,2,12176,R,0
1.0,1435.0,1,H1858,V,N,O,3,12176,R,1
1.0,189.0,1,H575,V,V,V,   .,12176,U,0
0.983561644,949.0,1,H14965,V,N,O,4,12202,R,1
0.967213115,949.0,1,H14966,V,N,O,4,12202,R,0
1.0,3817.0,1,H16992,V,N,O,8,12202,R,1
0.416438356,770.0,1,H2609,V,V,V,   .,12202,U,0
1.0,2016.0,1,H6710,V,N,O,7,12202,R,0
1.0,1041.0,1,H6958,N,V,V,   .,12202,U,0
0.915068493,1041.0,1,H6959,N,V,V,   .,12202,U,0
1.0,1850.0,1,H6965,V,V,V,   .,12202,U,1
0.747945205,432.0,1,H7146,V,V,V,   .,12202,U,0
0.953424658,150.0,1,H2443,V,V,V,   .,12208,U,0
1.0,350.0,1,H389,V,V,V,   .,12208,U,0
0.41369863,3500.0,1,H12663,N,V,V,   .,12300,U,0
1.0,710.0,1,H15367,V,N,O,5,12300,R,0
1.0,400.0,1,H15403,V,N,O,3,12300,R,0
1.0,400.0,1,H15404,V,N,O,3,12300,R,0
1.0,1800.0,1,H6661,N,V,V,   .,12300,U,0
1.0,1800.0,1,H6663,N,V,V,   .,12300,U,0
1.0,300.0,1,H12608,N,V,V,   .,13001,U,0
0.120547945,3930.0,1,H13748,N,V,V,   .,13001,U,0
1.0,2350.0,2,H13778,N,V,V,   .,13001,U,0
1.0,2350.0,2,H13779,N,V,V,   .,13001,U,1
1.0,420.0,2,H13985,N,V,V,   .,13001,U,0
1.0,250.0,2,H13991,N,V,V,   .,13001,U,1
1.0,15.0,2,H14024,N,V,V,   .,13001,U,0
1.0,15.0,2,H14025,N,V,V,   .,13001,U,0
1.0,1700.0,1,H14170,N,V,V,   .,13001,U,1
1.0,1230.0,2,H14173,N,V,V,   .,13001,U,0
1.0,800.0,2,H14174,N,V,V,   .,13001,U,0
1.0,930.0,2,H14175,N,V,V,   .,13001,U,0
1.0,257.0,2,H14176,N,V,V,   .,13001,U,0
1.0,257.0,2,H14177,N,V,V,   .,13001,U,0
0.0,3693.0,2,H14192,N,V,V,   .,13001,U,0
1.0,4814.0,1,H16589,V,N,O,6,13001,R,1
0.857534247,4814.0,1,H16590,V,N,O,6,13001,R,1
1.0,1350.0,1,H17022,V,N,O,4,13001,R,0
1.0,4650.0,1,H18310,V,N,O,5,13001,R,0
1.0,4650.0,1,H18311,V,N,O,5,13001,R,1
0.495890411,2128.0,2,H18687,V,N,O,4,13001,R,0
1.0,2400.0,1,H18746,V,N,O,5,13001,R,1
1.0,2039.0,1,H18925,V,N,O,4,13001,R,0
0.99726776,2039.0,1,H18926,V,N,O,4,13001,R,0
1.0,1200.0,2,H18940,V,N,O,5,13001,R,1
0.747945205,8000.0,2,H18942,V,N,O,8,13001,R,0
0.252054795,1858.0,1,H19601,V,N,O,5,13001,R,0
1.0,124.0,2,H3092,V,N,O,4,13001,R,0
0.802739726,500.0,2,H3449,N,V,V,   .,13001,U,0
1.0,2060.0,2,H3827,V,N,O,3,13001,R,0
1.0,630.0,2,H434,V,N,O,3,13001,R,1
1.0,700.0,2,H4353,V,V,V,   .,13001,U,0
1.0,1972.0,2,H4763,N,V,V,   .,13001,U,1
1.0,1972.0,2,H4764,N,V,V,   .,13001,U,0
0.99726776,1675.0,2,H6270,V,N,O,5,13001,R,0
1.0,1800.0,1,H6271,V,N,O,4,13001,R,0
1.0,620.0,2,H6341,N,V,V,   .,13001,U,0
1.0,620.0,2,H6365,V,N,O,4,13001,R,0
1.0,1920.0,2,H6481,V,N,O,6,13001,R,0
1.0,1540.0,2,H6520,V,N,O,4,13001,R,0
1.0,1210.0,2,H6554,V,N,O,5,13001,R,0
1.0,1210.0,2,H6555,V,N,O,5,13001,R,0
1.0,1215.0,2,H6605,N,V,V,   .,13001,U,0
1.0,1215.0,2,H6606,N,V,V,   .,13001,U,0
1.0,258.0,1,H6773,V,V,V,   .,13001,U,0
1.0,400.0,2,H6827,N,V,V,   .,13001,U,0
1.0,2317.0,2,H6905,N,V,V,   .,13001,U,0
1.0,3942.0,2,H6906,N,V,V,   .,13001,U,1
0.989071038,3942.0,2,H6907,N,V,V,   .,13001,U,0
1.0,2791.0,2,H6908,N,V,V,   .,13001,U,0
0.989071038,1688.0,2,H6910,N,V,V,   .,13001,U,0
1.0,3758.0,2,H6962,N,V,V,   .,13001,U,1
0.98630137,850.0,2,H7025,V,N,O,5,13001,R,0
1.0,3120.0,2,H7113,N,V,V,   .,13001,U,1
1.0,3250.0,1,H7169,N,V,V,   .,13001,U,0
1.0,910.0,2,H7239,N,V,V,   .,13001,U,0
1.0,700.0,2,H7428,N,V,V,   .,13001,U,0
1.0,700.0,2,H7429,N,V,V,   .,13001,U,0
1.0,700.0,2,H7430,N,V,V,   .,13001,U,0
1.0,382.0,1,H3402,V,N,O,2,13002,R,0
0.383561644,4301.0,1,H12628,N,V,V,   .,13004,U,1
1.0,1602.0,1,H12909,N,V,V,   .,13004,U,0
1.0,600.0,1,H13584,N,V,V,   .,13004,U,0
1.0,600.0,1,H13585,N,V,V,   .,13004,U,0
1.0,499.0,1,H15862,V,N,O,2,13004,R,0
1.0,499.0,1,H15863,V,N,O,2,13004,R,1
1.0,400.0,1,H15943,V,N,O,3,13004,R,0
1.0,530.0,1,H17176,V,N,O,3,13004,R,0
0.967213115,1000.0,1,H18342,V,N,O,4,13004,R,0
1.0,1920.0,1,H18884,V,N,O,4,13004,R,0
1.0,2240.0,1,H19126,V,N,O,4,13004,R,0
0.0,9999.0,1,H2943,V,V,V,   .,13004,U,1
0.0,9999.0,1,H2944,V,V,V,   .,13004,U,1
1.0,800.0,1,H3760,V,N,O,3,13004,R,0
0.99726776,800.0,1,H3761,V,N,O,3,13004,R,0
0.163934426,390.0,1,H5404,N,V,V,   .,13004,U,0
0.246575342,310.0,1,H5441,V,N,O,2,13004,R,0
1.0,693.0,1,H5788,V,V,V,   .,13004,U,0
1.0,693.0,1,H5789,V,V,V,   .,13004,U,0
0.0,693.0,1,H5790,V,V,V,   .,13004,U,0
1.0,439.0,1,H5823,V,V,V,   .,13004,U,0
1.0,439.0,1,H5824,V,V,V,   .,13004,U,0
0.0,525.0,1,H5947,V,V,V,   .,13004,U,0
1.0,1440.0,1,H7455,V,V,V,   .,13004,U,0
1.0,1440.0,1,H7456,V,V,V,   .,13004,U,0
0.24863388,1440.0,1,H7457,V,V,V,   .,13004,U,0
1.0,5716.0,1,H15793,V,N,O,6,13005,R,0
1.0,743.0,1,H2412,V,V,V,   .,13005,U,0
0.917808219,743.0,1,H2413,V,V,V,   .,13005,U,0
1.0,180.0,1,H7351,V,N,O,2,13005,R,0
1.0,500.0,1,H6722,N,V,V,   .,13007,U,0
1.0,250.0,1,H14744,N,V,V,   .,13019,U,0
1.0,2000.0,1,H19167,V,N,O,4,13019,R,0
1.0,320.0,1,H592,V,V,V,   .,13020,U,0
1.0,2100.0,1,H14798,N,V,V,   .,13021,U,1
1.0,500.0,1,H2123,V,V,V,   .,13021,U,0
1.0,900.0,1,H3121,V,N,O,4,13021,R,0
1.0,530.0,1,H4403,V,V,V,   .,13021,U,1
1.0,6459.0,1,H13065,N,V,V,   .,13022,U,0
1.0,400.0,1,H18565,V,N,O,3,13022,R,1
1.0,1836.0,1,H18044,V,N,O,3,13026,R,0
0.99726776,540.0,1,H19751,V,N,O,2,13026,R,0
1.0,802.0,1,H13173,V,N,O,3,13027,R,0
1.0,458.0,1,H18205,V,N,O,1,13027,R,0
1.0,458.0,1,H18206,V,N,O,1,13027,R,0
0.843835616,210.0,1,H13298,N,V,V,   .,13028,U,0
0.25136612,530.0,1,H18729,V,N,O,2,13028,R,0
0.704918033,250.0,1,H19875,V,N,O,2,13028,R,0
0.967213115,660.0,1,H6074,V,N,O,3,13028,R,0
0.150684932,292.0,1,H6775,N,V,V,   .,13028,U,0
1.0,443.0,1,H3768,V,V,V,   .,13030,U,0
0.484931507,4250.0,1,H14396,N,V,V,   .,13031,U,0
1.0,615.0,1,H15956,V,N,O,3,13039,R,0
1.0,615.0,1,H15957,V,N,O,3,13039,R,0
1.0,615.0,1,H15958,V,N,O,3,13039,R,0
1.0,720.0,1,H17551,V,N,O,2,13039,R,1
1.0,600.0,1,H18512,V,N,O,2,13039,R,0
0.99726776,1790.0,1,H3248,V,N,O,3,13039,R,1
1.0,2707.0,1,H14401,V,N,O,4,13041,R,0
1.0,50.0,1,H7398,N,V,V,   .,13041,U,0
1.0,50.0,1,H7399,N,V,V,   .,13041,U,0
0.99726776,539.0,1,H1358,N,V,V,   .,13042,U,0
1.0,210.0,1,H2775,V,V,V,   .,13042,U,0
1.0,100.0,1,H2985,V,V,V,   .,13042,U,0
0.161643836,2303.0,1,H17017,V,N,O,2,13045,R,0
0.495890411,5414.0,1,H16546,V,N,O,5,13047,R,0
1.0,1370.0,1,H178,V,V,V,   .,13047,U,0
0.99726776,1370.0,1,H179,V,V,V,   .,13047,U,0
0.912568306,198.0,1,H18219,V,N,O,3,13047,R,0
1.0,700.0,1,H18401,V,N,O,2,13047,R,0
1.0,1500.0,1,H3584,N,V,V,   .,13047,U,0
1.0,5000.0,1,H3635,V,V,V,   .,13047,U,0
1.0,5600.0,1,H3762,V,V,V,   .,13047,U,0
1.0,700.0,1,H3772,N,V,V,   .,13047,U,0
1.0,1300.0,1,H5198,V,V,V,   .,13047,U,0
1.0,3397.0,1,H7252,N,V,V,   .,13047,U,1
1.0,4350.0,1,H7290,N,V,V,   .,13047,U,0
1.0,1700.0,1,H16069,V,N,O,4,13054,R,1
1.0,4400.0,1,H19112,V,N,O,5,13054,R,0
0.99726776,4400.0,1,H19113,V,N,O,5,13054,R,0
1.0,250.0,1,H13805,V,N,O,3,13056,R,0
0.246575342,800.0,1,H14003,N,V,V,   .,13056,U,0
1.0,300.0,1,H14004,N,V,V,   .,13056,U,0
1.0,585.0,1,H15830,V,N,O,2,13056,R,0
1.0,6000.0,1,H16706,V,N,O,4,13056,R,1
1.0,6900.0,1,H16768,V,N,O,>=10,13056,R,1
1.0,105.0,1,H17109,V,N,O,4,13056,R,0
0.964480874,3580.0,1,H17832,V,N,O,4,13056,R,1
0.621917808,4400.0,1,H19480,V,N,O,4,13056,R,1
1.0,1200.0,1,H7237,N,V,V,   .,13056,U,0
1.0,2590.0,1,H7478,N,N,O,5,13056,R,0
0.99726776,808.0,1,H16461,V,N,O,4,13063,R,1
0.99726776,200.0,1,H17738,V,N,O,2,13063,R,0
1.0,2800.0,1,H6523,V,N,O,5,13063,R,1
1.0,2800.0,1,H6524,V,N,O,5,13063,R,1
1.0,1050.0,1,H19084,V,N,O,3,13066,R,1
0.997260274,1050.0,1,H19085,V,N,O,3,13066,R,0
0.495890411,2208.0,1,H14408,N,V,V,   .,13071,U,0
1.0,2208.0,1,H14409,N,V,V,   .,13071,U,1
1.0,2208.0,1,H14411,N,V,V,   .,13071,U,0
1.0,2208.0,1,H14412,N,V,V,   .,13071,U,0
1.0,2208.0,1,H14413,N,V,V,   .,13071,U,1
1.0,170.0,1,H15288,V,N,O,2,13071,R,1
0.665753425,17860.0,1,H14723,N,V,V,   .,13077,U,1
1.0,3020.0,1,H15988,V,N,O,4,13077,R,0
1.0,5200.0,1,H16741,V,N,O,>=10,13077,R,1
0.997260274,5200.0,1,H16742,V,N,O,>=10,13077,R,0
1.0,840.0,1,H14779,N,V,V,   .,13078,U,0
1.0,4175.0,1,H4289,V,N,O,4,13078,R,0
1.0,3710.0,1,H5600,V,V,V,   .,13081,U,0
0.120218579,450.0,1,H6287,V,V,V,   .,13081,U,0
1.0,2880.0,1,H4290,V,N,O,5,13086,R,1
1.0,1480.0,1,H5065,V,V,V,   .,13086,U,0
1.0,186.0,1,H6178,V,V,V,   .,13086,U,0
1.0,528.0,1,H13158,N,V,V,   .,13087,U,0
1.0,528.0,1,H13159,N,V,V,   .,13087,U,0
1.0,1700.0,1,H16999,V,N,O,4,13092,R,1
0.631147541,575.0,1,H18494,V,N,O,3,13092,R,0
1.0,690.0,1,H3723,V,V,V,   .,13096,U,0
1.0,350.0,1,H4235,V,V,V,   .,13096,U,0
0.99726776,350.0,1,H4236,V,V,V,   .,13096,U,0
1.0,2050.0,1,H4298,V,N,O,2,13096,R,0
1.0,2050.0,1,H4299,V,N,O,2,13096,R,0
1.0,2050.0,1,H4300,V,N,O,2,13096,R,0
1.0,2556.0,1,H15411,V,N,O,3,13097,R,0
1.0,1910.0,1,H16369,V,N,O,2,13097,R,0
1.0,1780.0,1,H15055,V,N,O,4,13100,R,0
1.0,1780.0,1,H15056,V,N,O,4,13100,R,0
1.0,3420.0,1,H16477,V,N,O,3,13100,R,0
1.0,3420.0,1,H16478,V,N,O,3,13100,R,0
1.0,900.0,1,H4395,V,N,O,1,13102,R,0
0.21369863,5912.0,1,H13997,N,V,V,   .,13103,U,0
